_id,status,userId,examId,timeSpent,results,score,numberOfCorrectAnswers,numberOfSkippedQuestions,numberOfWrongAnswers,percentage,remark,total,createdAt,updatedAt,__v
618ba0a19aa8f4544490f2ab,pending,603fdf31a36c060015655272,618b7ff17f90a00016ddf75a,15,"[{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2ac""},""questionId"":{""$oid"":""618b7ff67f90a00016ddf762""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2ad""},""questionId"":{""$oid"":""618b80257f90a00016ddf773""},""optionSelected"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2ae""},""questionId"":{""$oid"":""618b80537f90a00016ddf782""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2af""},""questionId"":{""$oid"":""618b80b57f90a00016ddf78d""},""optionSelected"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2b0""},""questionId"":{""$oid"":""618b80f47f90a00016ddf790""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2b1""},""questionId"":{""$oid"":""618b813c7f90a00016ddf7bc""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2b2""},""questionId"":{""$oid"":""618b816c7f90a00016ddf7d2""},""optionSelected"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2b3""},""questionId"":{""$oid"":""618b818f7f90a00016ddf7e6""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2b4""},""questionId"":{""$oid"":""618b81b67f90a00016ddf811""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba0a29aa8f4544490f2b5""},""questionId"":{""$oid"":""618b828d7f90a00016ddf867""},""optionSelected"":2,""markWeight"":5}]",0,0,1,9,0,You can do better.,50,2021-11-10T10:36:18.049Z,2021-11-10T10:36:18.049Z,0
618ba2423bb2464f2cdd43f1,pending,603fdf31a36c060015655272,618b7ff17f90a00016ddf75a,15,"[{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f2""},""questionId"":{""$oid"":""618b7ff67f90a00016ddf762""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f3""},""questionId"":{""$oid"":""618b80257f90a00016ddf773""},""optionSelected"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f4""},""questionId"":{""$oid"":""618b80537f90a00016ddf782""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f5""},""questionId"":{""$oid"":""618b80b57f90a00016ddf78d""},""optionSelected"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f6""},""questionId"":{""$oid"":""618b80f47f90a00016ddf790""},""optionSelected"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f7""},""questionId"":{""$oid"":""618b813c7f90a00016ddf7bc""},""optionSelected"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f8""},""questionId"":{""$oid"":""618b816c7f90a00016ddf7d2""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43f9""},""questionId"":{""$oid"":""618b818f7f90a00016ddf7e6""},""optionSelected"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43fa""},""questionId"":{""$oid"":""618b81b67f90a00016ddf811""},""optionSelected"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba2423bb2464f2cdd43fb""},""questionId"":{""$oid"":""618b828d7f90a00016ddf867""},""optionSelected"":2,""markWeight"":5}]",0,0,2,8,0,You can do better.,50,2021-11-10T10:43:14.679Z,2021-11-10T10:43:14.679Z,0
618ba3d93bb2464f2cdd44a0,pending,603fdf31a36c060015655272,618b7ff17f90a00016ddf75a,15,"[{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a1""},""questionId"":{""$oid"":""618b7ff67f90a00016ddf762""},""optionSelected"":0,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a2""},""questionId"":{""$oid"":""618b80257f90a00016ddf773""},""optionSelected"":1,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a3""},""questionId"":{""$oid"":""618b80537f90a00016ddf782""},""optionSelected"":2,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a4""},""questionId"":{""$oid"":""618b80b57f90a00016ddf78d""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a5""},""questionId"":{""$oid"":""618b80f47f90a00016ddf790""},""optionSelected"":0,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a6""},""questionId"":{""$oid"":""618b813c7f90a00016ddf7bc""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a7""},""questionId"":{""$oid"":""618b816c7f90a00016ddf7d2""},""optionSelected"":2,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a8""},""questionId"":{""$oid"":""618b818f7f90a00016ddf7e6""},""optionSelected"":1,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44a9""},""questionId"":{""$oid"":""618b81b67f90a00016ddf811""},""optionSelected"":0,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba3d93bb2464f2cdd44aa""},""questionId"":{""$oid"":""618b828d7f90a00016ddf867""},""optionSelected"":1,""correctOption"":0,""markWeight"":5}]",10,2,3,5,0.2,You can do better.,50,2021-11-10T10:50:01.893Z,2021-11-10T10:50:01.893Z,0
618ba5c43bb2464f2cdd4501,pending,603fdf31a36c060015655272,618ba466a732da52ecc29cae,15,"[{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4502""},""questionId"":{""$oid"":""618ba4a47f90a00016de04f0""},""optionSelected"":null,""markWeight"":1,""answer"":""Food is starsghh""},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4503""},""questionId"":{""$oid"":""618ba4bc7f90a00016de04f3""},""optionSelected"":null,""markWeight"":1,""answer"":""Cassava""},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4504""},""questionId"":{""$oid"":""618ba4d27f90a00016de04f6""},""optionSelected"":null,""markWeight"":1,""answer"":""Hahaha""},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4505""},""questionId"":{""$oid"":""618ba4e87f90a00016de0500""},""optionSelected"":null,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4506""},""questionId"":{""$oid"":""618b80f47f90a00016ddf790""},""optionSelected"":0,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4507""},""questionId"":{""$oid"":""618b813c7f90a00016ddf7bc""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4508""},""questionId"":{""$oid"":""618b816c7f90a00016ddf7d2""},""optionSelected"":2,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd4509""},""questionId"":{""$oid"":""618b818f7f90a00016ddf7e6""},""optionSelected"":1,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd450a""},""questionId"":{""$oid"":""618b81b67f90a00016ddf811""},""optionSelected"":0,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618ba5c43bb2464f2cdd450b""},""questionId"":{""$oid"":""618b828d7f90a00016ddf867""},""optionSelected"":1,""correctOption"":0,""markWeight"":5}]",5,1,6,3,0.14705882352941177,You can do better.,34,2021-11-10T10:58:12.893Z,2021-11-10T10:58:12.893Z,0
618ba6d03bb2464f2cdd45a5,pending,603fdf31a36c060015655272,618ba466a732da52ecc29cae,15,"[{""graded"":true,""_id"":{""$oid"":""618ba6d03bb2464f2cdd45a6""},""questionId"":{""$oid"":""618ba4a47f90a00016de04f0""},""optionSelected"":null,""markWeight"":1,""answer"":""Food is"",""assignedScore"":20},{""graded"":true,""_id"":{""$oid"":""618ba6d03bb2464f2cdd45a7""},""questionId"":{""$oid"":""618ba4bc7f90a00016de04f3""},""optionSelected"":null,""markWeight"":1,""answer"":""Protein"",""assignedScore"":10},{""graded"":true,""_id"":{""$oid"":""618ba6d03bb2464f2cdd45a8""},""questionId"":{""$oid"":""618ba4d27f90a00016de04f6""},""optionSelected"":null,""markWeight"":1,""answer"":""Proteins are ..."",""assignedScore"":5},{""graded"":true,""_id"":{""$oid"":""618ba6d03bb2464f2cdd45a9""},""questionId"":{""$oid"":""618ba4e87f90a00016de0500""},""optionSelected"":null,""markWeight"":1,""answer"":""Growth is the ,,.,"",""assignedScore"":5}]",0,0,4,0,0,You can do better.,4,2021-11-10T11:02:40.207Z,2021-11-10T11:03:52.001Z,0
618bb107c07b8b0016b16867,pending,603fdf31a36c060015655272,618bab58a732da52ecc29e4d,15,"[{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b16868""},""questionId"":{""$oid"":""618baba8c07b8b0016b16564""},""optionSelected"":3,""correctOption"":3,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b16869""},""questionId"":{""$oid"":""618bac3bc07b8b0016b165d8""},""optionSelected"":0,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b1686a""},""questionId"":{""$oid"":""618bac86c07b8b0016b166cd""},""optionSelected"":2,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b1686b""},""questionId"":{""$oid"":""618baccdc07b8b0016b1671a""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b1686c""},""questionId"":{""$oid"":""618bad1ac07b8b0016b16731""},""optionSelected"":1,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b1686d""},""questionId"":{""$oid"":""618badb8c07b8b0016b16765""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b1686e""},""questionId"":{""$oid"":""618bae20c07b8b0016b16794""},""optionSelected"":1,""correctOption"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b1686f""},""questionId"":{""$oid"":""618bae69c07b8b0016b167ac""},""optionSelected"":2,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b16870""},""questionId"":{""$oid"":""618baeb1c07b8b0016b167d3""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb107c07b8b0016b16871""},""questionId"":{""$oid"":""618baf13c07b8b0016b167f0""},""optionSelected"":0,""correctOption"":0,""markWeight"":5}]",16,4,2,4,0.34782608695652173,You can do better.,46,2021-11-10T11:46:15.905Z,2021-11-10T11:46:15.905Z,0
618bb8bcc07b8b0016b17147,pending,618bb738c07b8b0016b16cf7,618bab58a732da52ecc29e4d,15,"[{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b17148""},""questionId"":{""$oid"":""618baba8c07b8b0016b16564""},""optionSelected"":3,""correctOption"":3,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b17149""},""questionId"":{""$oid"":""618bac3bc07b8b0016b165d8""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b1714a""},""questionId"":{""$oid"":""618bac86c07b8b0016b166cd""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b1714b""},""questionId"":{""$oid"":""618baccdc07b8b0016b1671a""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b1714c""},""questionId"":{""$oid"":""618bad1ac07b8b0016b16731""},""optionSelected"":3,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b1714d""},""questionId"":{""$oid"":""618badb8c07b8b0016b16765""},""optionSelected"":3,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b1714e""},""questionId"":{""$oid"":""618bae20c07b8b0016b16794""},""optionSelected"":3,""correctOption"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b1714f""},""questionId"":{""$oid"":""618bae69c07b8b0016b167ac""},""optionSelected"":0,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b17150""},""questionId"":{""$oid"":""618baeb1c07b8b0016b167d3""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bb8bcc07b8b0016b17151""},""questionId"":{""$oid"":""618baf13c07b8b0016b167f0""},""optionSelected"":1,""correctOption"":0,""markWeight"":5}]",21,5,1,4,0.45652173913043476,Good Result.,46,2021-11-10T12:19:08.073Z,2021-11-10T12:19:08.073Z,0
618bbaadc07b8b0016b17475,pending,6082a5aa3926fe29c8c7f223,618bab58a732da52ecc29e4d,15,"[{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b17476""},""questionId"":{""$oid"":""618baba8c07b8b0016b16564""},""optionSelected"":3,""correctOption"":3,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b17477""},""questionId"":{""$oid"":""618bac3bc07b8b0016b165d8""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b17478""},""questionId"":{""$oid"":""618bac86c07b8b0016b166cd""},""optionSelected"":1,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b17479""},""questionId"":{""$oid"":""618baccdc07b8b0016b1671a""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b1747a""},""questionId"":{""$oid"":""618bad1ac07b8b0016b16731""},""optionSelected"":1,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b1747b""},""questionId"":{""$oid"":""618badb8c07b8b0016b16765""},""optionSelected"":3,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b1747c""},""questionId"":{""$oid"":""618bae20c07b8b0016b16794""},""optionSelected"":3,""correctOption"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b1747d""},""questionId"":{""$oid"":""618bae69c07b8b0016b167ac""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b1747e""},""questionId"":{""$oid"":""618baeb1c07b8b0016b167d3""},""optionSelected"":3,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbaadc07b8b0016b1747f""},""questionId"":{""$oid"":""618baf13c07b8b0016b167f0""},""optionSelected"":0,""correctOption"":0,""markWeight"":5}]",16,4,1,5,0.34782608695652173,You can do better.,46,2021-11-10T12:27:25.720Z,2021-11-10T12:27:25.720Z,0
618bbae2c07b8b0016b174cf,pending,6138836b58490c00169f5333,618bab58a732da52ecc29e4d,15,"[{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d0""},""questionId"":{""$oid"":""618baba8c07b8b0016b16564""},""optionSelected"":3,""correctOption"":3,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d1""},""questionId"":{""$oid"":""618bac3bc07b8b0016b165d8""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d2""},""questionId"":{""$oid"":""618bac86c07b8b0016b166cd""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d3""},""questionId"":{""$oid"":""618baccdc07b8b0016b1671a""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d4""},""questionId"":{""$oid"":""618bad1ac07b8b0016b16731""},""optionSelected"":0,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d5""},""questionId"":{""$oid"":""618badb8c07b8b0016b16765""},""optionSelected"":3,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d6""},""questionId"":{""$oid"":""618bae20c07b8b0016b16794""},""optionSelected"":0,""correctOption"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d7""},""questionId"":{""$oid"":""618bae69c07b8b0016b167ac""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d8""},""questionId"":{""$oid"":""618baeb1c07b8b0016b167d3""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbae2c07b8b0016b174d9""},""questionId"":{""$oid"":""618baf13c07b8b0016b167f0""},""optionSelected"":0,""correctOption"":0,""markWeight"":5}]",26,6,3,1,0.5652173913043478,Good Result.,46,2021-11-10T12:28:18.091Z,2021-11-10T12:28:18.091Z,0
618bbb40c07b8b0016b17534,pending,6092599893c73300157daf7e,618bab58a732da52ecc29e4d,15,"[{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b17535""},""questionId"":{""$oid"":""618baba8c07b8b0016b16564""},""optionSelected"":3,""correctOption"":3,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b17536""},""questionId"":{""$oid"":""618bac3bc07b8b0016b165d8""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b17537""},""questionId"":{""$oid"":""618bac86c07b8b0016b166cd""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b17538""},""questionId"":{""$oid"":""618baccdc07b8b0016b1671a""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b17539""},""questionId"":{""$oid"":""618bad1ac07b8b0016b16731""},""optionSelected"":1,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b1753a""},""questionId"":{""$oid"":""618badb8c07b8b0016b16765""},""optionSelected"":2,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b1753b""},""questionId"":{""$oid"":""618bae20c07b8b0016b16794""},""optionSelected"":0,""correctOption"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b1753c""},""questionId"":{""$oid"":""618bae69c07b8b0016b167ac""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b1753d""},""questionId"":{""$oid"":""618baeb1c07b8b0016b167d3""},""optionSelected"":1,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb40c07b8b0016b1753e""},""questionId"":{""$oid"":""618baf13c07b8b0016b167f0""},""optionSelected"":0,""correctOption"":0,""markWeight"":5}]",26,6,2,2,0.5652173913043478,Good Result.,46,2021-11-10T12:29:52.202Z,2021-11-10T12:29:52.202Z,0
618bbb48c07b8b0016b1759d,pending,6082ab7e3926fe29c8c80069,618bab58a732da52ecc29e4d,15,"[{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b1759e""},""questionId"":{""$oid"":""618baba8c07b8b0016b16564""},""optionSelected"":3,""correctOption"":3,""markWeight"":1},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b1759f""},""questionId"":{""$oid"":""618bac3bc07b8b0016b165d8""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a0""},""questionId"":{""$oid"":""618bac86c07b8b0016b166cd""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a1""},""questionId"":{""$oid"":""618baccdc07b8b0016b1671a""},""optionSelected"":3,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a2""},""questionId"":{""$oid"":""618bad1ac07b8b0016b16731""},""optionSelected"":0,""correctOption"":0,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a3""},""questionId"":{""$oid"":""618badb8c07b8b0016b16765""},""optionSelected"":2,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a4""},""questionId"":{""$oid"":""618bae20c07b8b0016b16794""},""optionSelected"":1,""correctOption"":2,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a5""},""questionId"":{""$oid"":""618bae69c07b8b0016b167ac""},""optionSelected"":0,""correctOption"":3,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a6""},""questionId"":{""$oid"":""618baeb1c07b8b0016b167d3""},""optionSelected"":3,""correctOption"":1,""markWeight"":5},{""graded"":false,""_id"":{""$oid"":""618bbb48c07b8b0016b175a7""},""questionId"":{""$oid"":""618baf13c07b8b0016b167f0""},""optionSelected"":0,""correctOption"":0,""markWeight"":5}]",16,4,3,3,0.34782608695652173,You can do better.,46,2021-11-10T12:30:00.064Z,2021-11-10T12:30:00.064Z,0
618bc386c07b8b0016b17dd4,pending,6082a5aa3926fe29c8c7f223,618bbf11c07b8b0016b1793f,15,"[{""graded"":true,""_id"":{""$oid"":""618bc386c07b8b0016b17dd5""},""questionId"":{""$oid"":""618bbfed9557b101a0b0abc0""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""Food is a species that deeply satisfies the stomach, aid movement and gives life. Some foods are terrible in taste but nutritious to the body while some food delivers pleasure to your tastebud bud hazardous to your health."",""assignedScore"":3}]",0,0,1,0,0,You can do better.,5,2021-11-10T13:05:10.293Z,2021-11-11T14:30:42.045Z,0
618bc3d1c07b8b0016b17e55,pending,6092599893c73300157daf7e,618bbf11c07b8b0016b1793f,15,"[{""graded"":true,""_id"":{""$oid"":""618bc3d1c07b8b0016b17e56""},""questionId"":{""$oid"":""618bbfed9557b101a0b0abc0""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""Food is what we eat to keep "",""assignedScore"":3},{""graded"":true,""_id"":{""$oid"":""618bc3d1c07b8b0016b17e57""},""questionId"":{""$oid"":""618bc04f9557b101a0b0abc1""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""Growth is to intentionally make ourselves uncomfortable to achieve the extraordinary"",""assignedScore"":10}]",0,0,2,0,0,You can do better.,10,2021-11-10T13:06:25.429Z,2021-11-10T13:11:15.129Z,0
618bc576c07b8b0016b17fe3,pending,603fdf31a36c060015655272,618bbf11c07b8b0016b1793f,60,"[{""graded"":false,""_id"":{""$oid"":""618bc576c07b8b0016b17fe4""},""questionId"":{""$oid"":""618bbfed9557b101a0b0abc0""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""""}]",0,0,1,0,0,You can do better.,5,2021-11-10T13:13:26.592Z,2021-11-10T13:13:26.592Z,0
618bce1ac07b8b0016b185a8,pending,603fdf31a36c060015655272,618bbf11c07b8b0016b1793f,15,"[{""graded"":false,""_id"":{""$oid"":""618bce1ac07b8b0016b185a9""},""questionId"":{""$oid"":""618bbfed9557b101a0b0abc0""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""hahaha""},{""graded"":false,""_id"":{""$oid"":""618bce1ac07b8b0016b185aa""},""questionId"":{""$oid"":""618bc04f9557b101a0b0abc1""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""gii""}]",0,0,2,0,0,You can do better.,10,2021-11-10T13:50:18.083Z,2021-11-10T13:50:18.083Z,0
618d1c3b240b220016b8344c,pending,603fdf31a36c060015655272,618bbf11c07b8b0016b1793f,60,"[{""graded"":false,""_id"":{""$oid"":""618d1c3b240b220016b8344d""},""questionId"":{""$oid"":""618bbfed9557b101a0b0abc0""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""Coming""},{""graded"":false,""_id"":{""$oid"":""618d1c3b240b220016b8344e""},""questionId"":{""$oid"":""618bc04f9557b101a0b0abc1""},""optionSelected"":null,""correctOption"":0,""markWeight"":5,""answer"":""iughiu""}]",0,0,2,0,0,You can do better.,10,2021-11-11T13:35:55.584Z,2021-11-11T13:35:55.584Z,0
